subscription_id,recent_usage,avg_usage,usage_trend
S-9aa190,11.0,10.0,1.0
S-9b08ae,9.0,8.25,0.972972972972973
S-9b493e,20.0,10.142857142857142,1.794871794871795
S-9b5676,7.0,8.2,0.7608695652173914
S-9b5be4,10.0,9.833333333333334,0.923076923076923
S-9b8421,11.0,10.833333333333334,0.9295774647887324
S-9bf1a0,18.0,10.0,1.6363636363636365
S-9c2b8e,10.0,7.25,1.2121212121212122
S-9c414f,16.0,11.0,1.3333333333333333
S-9c4bcd,19.0,10.75,1.6170212765957446
S-9c6bd0,13.0,11.333333333333334,1.054054054054054
S-9cfabf,16.0,8.666666666666666,1.6551724137931036
S-9d35cf,11.0,11.333333333333334,0.8918918918918919
S-9d505c,6.0,9.5,0.5714285714285714
S-9d7fa9,10.0,9.25,0.975609756097561
S-9d8525,9.0,11.75,0.7058823529411765
S-9eb13e,6.0,7.0,0.75
S-9f123c,13.0,11.0,1.0833333333333333
S-9f38a5,7.0,8.0,0.7777777777777778
S-9f8593,8.0,10.857142857142858,0.6746987951807228
S-a02981,4.0,8.0,0.4444444444444444
S-a04ba5,7.0,9.11111111111111,0.6923076923076923
S-a04ec4,14.0,10.5,1.2173913043478262
S-a06b03,13.0,15.0,0.8125
S-a09e70,11.0,11.11111111111111,0.908256880733945
S-a0f5ac,14.0,11.5,1.12
S-a1426b,3.0,7.0,0.375
S-a1901c,10.0,9.5,0.9523809523809523
S-a24476,10.0,9.75,0.9302325581395349
S-a2ee32,14.0,12.333333333333334,1.05
S-a3300f,13.0,9.909090909090908,1.1916666666666667
S-a36a36,15.0,8.625,1.5584415584415585
S-a3a1c1,13.0,10.4,1.1403508771929824
S-a3b329,12.0,10.571428571428571,1.037037037037037
S-a408fe,11.0,11.285714285714286,0.8953488372093023
S-a50803,12.0,11.666666666666666,0.9473684210526316
S-a54f87,11.0,9.4,1.0576923076923077
S-a575f5,9.0,11.4,0.7258064516129032
S-a648e7,9.0,9.0,0.9
S-a66766,12.0,8.333333333333334,1.2857142857142856
S-a67e83,13.0,8.666666666666666,1.3448275862068966
S-a68b52,12.0,10.166666666666666,1.0746268656716418
S-a6e444,13.0,10.272727272727273,1.1532258064516128
S-a707da,7.0,9.666666666666666,0.65625
S-a70baa,9.0,9.75,0.8372093023255814
S-a79d1f,13.0,9.875,1.1954022988505748
S-a7a9c3,6.0,11.25,0.4897959183673469
S-a7d379,10.0,12.5,0.7407407407407407
S-a80511,6.0,9.714285714285714,0.56
S-a80c62,12.0,11.0,1.0
S-a83bc2,8.0,8.75,0.8205128205128205
S-a87ff6,6.0,10.25,0.5333333333333333
S-a892fd,10.0,11.0,0.8333333333333334
S-a916cb,8.0,9.714285714285714,0.7466666666666667
S-a94f54,12.0,11.375,0.9696969696969697
S-a9a5a1,6.0,6.0,0.8571428571428571
S-a9a707,10.0,11.25,0.8163265306122449
S-a9b904,10.0,9.666666666666666,0.9375
S-a9ec8b,11.0,10.75,0.9361702127659575
S-aa3dd4,5.0,8.75,0.5128205128205128
S-aa7247,21.0,9.2,2.058823529411765
S-aa78ed,3.0,10.0,0.2727272727272727
S-aaaa83,6.0,8.8,0.6122448979591836
S-aaeb34,4.0,9.428571428571429,0.3835616438356164
S-ab63e3,31.0,12.666666666666666,2.2682926829268295
S-abddce,7.0,10.285714285714286,0.620253164556962
S-ac01fb,8.0,9.6,0.7547169811320755
S-ac2157,6.0,10.25,0.5333333333333333
S-ac4799,8.0,8.166666666666666,0.8727272727272728
S-ad02b5,11.0,9.666666666666666,1.03125
S-ad31b0,16.0,11.5,1.28
S-ad5d94,9.0,10.666666666666666,0.7714285714285715
S-ad7716,7.0,8.833333333333334,0.711864406779661
S-ae9ce7,13.0,8.8,1.3265306122448979
S-aef0c5,13.0,10.666666666666666,1.1142857142857143
S-aef80b,5.0,10.75,0.425531914893617
S-af5a51,13.0,11.333333333333334,1.054054054054054
S-af6974,13.0,11.166666666666666,1.0684931506849316
S-af854c,7.0,12.857142857142858,0.5051546391752577
S-afed2d,15.0,11.666666666666666,1.1842105263157896
S-b01b1c,15.0,7.714285714285714,1.7213114754098358
S-b03125,14.0,10.818181818181818,1.1846153846153846
S-b042d9,12.0,9.545454545454545,1.1379310344827587
S-b11225,7.0,10.0,0.6363636363636364
S-b120fb,8.0,10.714285714285714,0.6829268292682927
S-b12284,10.0,10.166666666666666,0.8955223880597015
S-b152d6,10.0,7.5,1.1764705882352942
S-b1d153,9.0,10.5,0.782608695652174
S-b2238e,8.0,7.2,0.9756097560975611
S-b250cc,11.0,10.75,0.9361702127659575
S-b32512,10.0,9.666666666666666,0.9375
S-b38152,19.0,7.5,2.235294117647059
S-b3c4b8,10.0,9.25,0.975609756097561
S-b420be,6.0,9.857142857142858,0.5526315789473684
S-b4212b,22.0,9.25,2.1463414634146343
S-b48787,5.0,9.0,0.5
S-b488bc,10.0,10.5,0.8695652173913043
S-b49c0a,8.0,9.0,0.8
S-b4b400,7.0,11.428571428571429,0.5632183908045977
S-b4d224,12.0,14.0,0.8
S-b51d34,6.0,7.857142857142857,0.6774193548387096
S-b5643b,9.0,8.285714285714286,0.9692307692307691
S-b5d3cc,10.0,8.571428571428571,1.0447761194029852
S-b633be,16.0,10.6,1.3793103448275863
S-b63db8,10.0,8.8,1.0204081632653061
S-b6793d,9.0,8.8,0.9183673469387754
S-b6d200,3.0,7.75,0.34285714285714286
S-b6e44c,19.0,9.833333333333334,1.7538461538461538
S-b71b3a,13.0,9.75,1.2093023255813953
S-b72911,12.0,10.0,1.0909090909090908
S-b73fdf,9.0,9.75,0.8372093023255814
S-b8097b,18.0,9.5,1.7142857142857142
S-b834a9,10.0,11.2,0.819672131147541
S-b83d8d,12.0,9.0,1.2
S-b84a07,18.0,12.166666666666666,1.3670886075949367
S-b89305,8.0,11.142857142857142,0.6588235294117647
S-b8caad,10.0,10.142857142857142,0.8974358974358975
S-b8d2f6,13.0,8.6,1.3541666666666667
S-b95c5c,4.0,7.6,0.46511627906976744
S-b991d2,7.0,9.0,0.7
S-b9c635,13.0,8.2,1.4130434782608696
S-b9fe85,10.0,10.0,0.9090909090909091
S-bafe35,9.0,11.625,0.7128712871287128
S-bb1cf1,5.0,8.0,0.5555555555555556
S-bb47b9,13.0,9.2,1.2745098039215688
S-bb84b1,11.0,9.333333333333334,1.064516129032258
S-bba658,12.0,12.166666666666666,0.9113924050632912
S-bbafad,7.0,10.5,0.6086956521739131
S-bbff6f,14.0,12.2,1.0606060606060606
S-bc2633,25.0,10.666666666666666,2.142857142857143
S-bc5755,8.0,11.25,0.6530612244897959
S-bdac36,8.0,10.1,0.7207207207207208
S-be42e1,10.0,11.625,0.7920792079207921
S-be86e3,10.0,10.142857142857142,0.8974358974358975
S-beaa35,10.0,9.8,0.9259259259259258
S-beff12,4.0,7.5,0.47058823529411764
S-bf3403,14.0,10.0,1.2727272727272727
S-bf39f7,8.0,12.0,0.6153846153846154
S-bff8c5,29.0,9.666666666666666,2.71875
S-c005ac,11.0,10.166666666666666,0.9850746268656717
S-c0352b,11.0,8.6,1.1458333333333335
S-c08805,8.0,11.5,0.64
S-c0e639,10.0,10.25,0.8888888888888888
S-c1056f,11.0,8.333333333333334,1.1785714285714286
S-c10f0c,10.0,8.6,1.0416666666666667
S-c1eb68,32.0,14.2,2.1052631578947367
S-c1f8e1,10.0,10.0,0.9090909090909091
S-c23126,10.0,8.166666666666666,1.090909090909091
S-c25d2f,7.0,10.5,0.6086956521739131
S-c25e9d,11.0,9.571428571428571,1.0405405405405406
S-c2701b,13.0,13.666666666666666,0.8863636363636364
S-c2b710,4.0,10.25,0.35555555555555557
S-c2c321,12.0,10.714285714285714,1.024390243902439
S-c2eeba,9.0,11.125,0.7422680412371134
S-c2f293,10.0,10.5,0.8695652173913043
S-c317f9,11.0,9.9,1.0091743119266054
S-c35f78,15.0,10.857142857142858,1.2650602409638554
S-c38acd,14.0,11.6,1.1111111111111112
S-c3bf1d,20.0,8.222222222222221,2.168674698795181
S-c3cb12,11.0,9.666666666666666,1.03125
S-c41762,8.0,11.8,0.625
S-c41b43,8.0,9.75,0.7441860465116279
S-c455ec,9.0,11.0,0.75
S-c4aa5f,12.0,9.142857142857142,1.1830985915492958
S-c508b3,7.0,6.5,0.9333333333333333
S-c51ab8,11.0,9.333333333333334,1.064516129032258
S-c545c8,5.0,9.6,0.4716981132075472
S-c59b3b,14.0,13.0,1.0
S-c62428,11.0,11.0,0.9166666666666666
S-c63e51,8.0,8.5,0.8421052631578947
S-c64e87,12.0,9.6,1.1320754716981132
S-c75159,12.0,8.11111111111111,1.3170731707317074
S-c787e2,7.0,10.5,0.6086956521739131
S-c7f25a,4.0,9.833333333333334,0.3692307692307692
S-c85167,13.0,11.25,1.0612244897959184
S-c86492,10.0,10.428571428571429,0.875
S-c899a3,16.0,10.2,1.4285714285714286
S-c89bff,4.0,10.0,0.36363636363636365
S-c97464,11.0,12.375,0.822429906542056
S-c9a968,13.0,13.0,0.9285714285714286
S-ca0c98,11.0,10.6,0.9482758620689655
S-ca0eb1,11.0,9.4,1.0576923076923077
S-ca321d,11.0,9.75,1.0232558139534884
S-cb38be,11.0,10.0,1.0
S-cbf8e8,5.0,10.5,0.43478260869565216
S-cc30c5,16.0,11.5,1.28
S-cc771c,14.0,10.0,1.2727272727272727
S-cc80ee,7.0,8.875,0.7088607594936709
S-cd0f21,9.0,10.0,0.8181818181818182
S-cd3a01,12.0,11.5,0.96
S-cd4d67,13.0,10.777777777777779,1.1037735849056602
S-cd4dcd,12.0,10.0,1.0909090909090908
S-cd6bb6,20.0,10.222222222222221,1.7821782178217822
S-cd6d68,14.0,11.5,1.12
S-cd79c0,11.0,10.333333333333334,0.9705882352941176
S-cd8a6a,9.0,9.0,0.9
S-cdcf4a,11.0,11.88888888888889,0.853448275862069
S-ce5450,6.0,10.0,0.5454545454545454
S-ce9977,8.0,8.833333333333334,0.8135593220338982
S-ceb9bd,14.0,11.5,1.12
S-cf2b4a,17.0,7.714285714285714,1.9508196721311473
S-d0259a,6.0,9.75,0.5581395348837209
S-d041d2,11.0,9.5,1.0476190476190477
S-d073bb,14.0,10.0,1.2727272727272727
S-d0c344,18.0,8.375,1.92
S-d18856,11.0,10.666666666666666,0.942857142857143
S-d1aacf,11.0,11.0,0.9166666666666666
S-d1f7ad,18.0,10.5,1.565217391304348
S-d22ebe,7.0,11.666666666666666,0.5526315789473685
S-d2863b,9.0,10.666666666666666,0.7714285714285715
S-d2b5db,11.0,10.333333333333334,0.9705882352941176
S-d2d423,11.0,11.375,0.8888888888888888
S-d30894,9.0,12.5,0.6666666666666666
S-d31de5,6.0,10.285714285714286,0.5316455696202531
S-d3e724,9.0,7.666666666666667,1.0384615384615383
S-d3efa2,28.0,10.3,2.47787610619469
S-d425c9,11.0,11.75,0.8627450980392157
S-d44108,5.0,9.4,0.4807692307692307
S-d471c6,8.0,8.25,0.8648648648648649
S-d4cc9b,16.0,8.0,1.7777777777777777
S-d538f6,9.0,9.428571428571429,0.863013698630137
S-d54349,12.0,11.833333333333334,0.935064935064935
S-d56a2c,10.0,10.0,0.9090909090909091
S-d5a07a,8.0,10.5,0.6956521739130435
S-d5c6cc,18.0,7.333333333333333,2.16
S-d5eae3,5.0,10.857142857142858,0.4216867469879518
S-d6106b,8.0,11.25,0.6530612244897959
S-d64e41,7.0,12.2,0.5303030303030303
S-d66d63,14.0,11.0,1.1666666666666667
S-d6d433,6.0,7.4,0.7142857142857143
S-d71fe9,20.0,11.8,1.5625
S-d7ee6f,11.0,13.5,0.7586206896551724
S-d81959,7.0,10.2,0.625
S-d841e4,15.0,11.2,1.2295081967213115
S-d859b7,9.0,10.8,0.7627118644067796
S-d914d8,14.0,9.0,1.4
S-d91908,7.0,6.5,0.9333333333333333
S-d91f4c,10.0,10.0,0.9090909090909091
S-d92159,13.0,12.75,0.9454545454545454
S-d959d3,12.0,10.75,1.0212765957446808
S-d9659f,23.0,9.571428571428571,2.175675675675676
S-d9d52b,9.0,9.0,0.9
S-d9f26e,10.0,12.5,0.7407407407407407
S-da0b9b,18.0,11.2,1.4754098360655739
S-da198f,8.0,9.7,0.7476635514018692
S-da3b68,11.0,11.125,0.9072164948453608
S-da8d5f,16.0,10.0,1.4545454545454546
S-dab0d8,14.0,8.666666666666666,1.4482758620689655
S-db3e30,14.0,9.333333333333334,1.3548387096774193
S-db7c1d,10.0,9.666666666666666,0.9375
S-dc1c10,20.0,11.0,1.6666666666666667
S-dc3e11,10.0,9.5,0.9523809523809523
S-dc6dfd,6.0,8.25,0.6486486486486487
S-dc8c2f,7.0,11.142857142857142,0.5764705882352942
S-dd5a4c,9.0,12.0,0.6923076923076923
S-dd80e4,7.0,11.0,0.5833333333333334
S-dd8371,19.0,9.25,1.853658536585366
S-ddad91,8.0,12.714285714285714,0.5833333333333334
S-de7a48,7.0,8.142857142857142,0.765625
S-de9b4b,8.0,10.333333333333334,0.7058823529411764
S-de9e50,20.0,10.375,1.7582417582417582
S-df5924,20.0,10.818181818181818,1.6923076923076923
S-dfa4c8,10.0,11.444444444444445,0.8035714285714286
S-dfaf24,8.0,9.8,0.7407407407407407
S-dfbd79,7.0,7.166666666666667,0.857142857142857
S-e0075b,8.0,10.0,0.7272727272727273
S-e093a9,9.0,8.6,0.9375
S-e0a4c5,26.0,10.6,2.241379310344828
S-e0f238,11.0,9.428571428571429,1.0547945205479452
S-e133a5,12.0,11.0,1.0
S-e14e00,9.0,9.857142857142858,0.8289473684210525
S-e162d0,6.0,10.0,0.5454545454545454
S-e27a20,8.0,9.833333333333334,0.7384615384615384
S-e2e052,11.0,10.5,0.9565217391304348
S-e2f1fd,7.0,10.0,0.6363636363636364
S-e32b34,18.0,10.625,1.5483870967741935
S-e32bf8,11.0,10.8,0.9322033898305084
S-e339fb,9.0,12.0,0.6923076923076923
S-e36786,22.0,10.0,2.0
S-e3a257,6.0,6.0,0.8571428571428571
S-e477e9,24.0,11.0,2.0
S-e4cb85,9.0,10.571428571428571,0.7777777777777778
S-e505c1,10.0,11.714285714285714,0.7865168539325843
S-e57fb8,8.0,7.2,0.9756097560975611
S-e66253,10.0,9.25,0.975609756097561
S-e6c900,17.0,9.0,1.7
S-e73cdf,9.0,10.0,0.8181818181818182
S-e746d2,26.0,12.0,2.0
S-e7e4bd,28.0,8.76923076923077,2.8661417322834644
S-e7f571,13.0,9.25,1.2682926829268293
S-e81358,3.0,9.333333333333334,0.29032258064516125
S-e854de,10.0,11.0,0.8333333333333334
S-e912e6,9.0,9.4,0.8653846153846153
S-e958ba,10.0,10.666666666666666,0.8571428571428572
S-e97b9f,16.0,7.5,1.8823529411764706
S-e98d6b,8.0,10.6,0.6896551724137931
S-e9e03c,27.0,10.6,2.3275862068965516
S-ea66df,13.0,11.333333333333334,1.054054054054054
S-eaa2c2,12.0,10.2,1.0714285714285714
S-eabe72,7.0,9.333333333333334,0.6774193548387096
S-eb15a1,13.0,13.0,0.9285714285714286
S-eb23dd,25.0,9.375,2.4096385542168677
S-eb4b0a,10.0,9.833333333333334,0.923076923076923
S-eb84b1,7.0,8.666666666666666,0.7241379310344828
S-ebbda6,5.0,9.2,0.4901960784313726
S-ec56f3,11.0,10.0,1.0
S-ec7c12,8.0,8.0,0.8888888888888888
S-ed75af,13.0,10.083333333333334,1.1729323308270676
S-ed9451,11.0,11.0,0.9166666666666666
S-edc542,6.0,9.0,0.6
S-ee956d,11.0,9.333333333333334,1.064516129032258
S-eef0cd,7.0,9.125,0.691358024691358
S-ef00f5,5.0,7.833333333333333,0.5660377358490567
S-ef2a21,6.0,9.2,0.5882352941176471
S-efe3f6,16.0,7.666666666666667,1.8461538461538458
S-f0081e,10.0,10.75,0.851063829787234
S-f030d4,9.0,9.666666666666666,0.84375
S-f039f9,9.0,10.4,0.7894736842105263
S-f0972b,22.0,9.285714285714286,2.138888888888889
S-f0a2e5,8.0,9.8,0.7407407407407407
S-f0c3f6,12.0,11.75,0.9411764705882353
S-f0d2fd,3.0,9.2,0.29411764705882354
S-f0fe0a,11.0,11.833333333333334,0.8571428571428571
S-f14c84,14.0,10.125,1.2584269662921348
S-f15008,14.0,12.5,1.037037037037037
S-f1778c,13.0,10.714285714285714,1.1097560975609757
S-f1826f,12.0,10.666666666666666,1.0285714285714287
S-f1aa04,6.0,8.5,0.631578947368421
S-f1ffee,7.0,11.0,0.5833333333333334
S-f24609,10.0,11.571428571428571,0.7954545454545455
S-f29e7f,8.0,9.857142857142858,0.7368421052631579
S-f2be88,12.0,13.0,0.8571428571428571
S-f2e134,11.0,8.571428571428571,1.1492537313432836
S-f32440,11.0,10.2,0.9821428571428572
S-f33b5f,5.0,10.333333333333334,0.4411764705882353
S-f36371,13.0,9.0,1.3
S-f3ff06,14.0,7.5,1.6470588235294117
S-f40318,10.0,9.5,0.9523809523809523
S-f421c8,8.0,8.181818181818182,0.8712871287128713
S-f42cc4,11.0,10.571428571428571,0.9506172839506173
S-f463d3,15.0,10.142857142857142,1.3461538461538463
S-f4a92a,13.0,8.5,1.368421052631579
S-f4b648,13.0,10.333333333333334,1.1470588235294117
S-f4db1d,14.0,11.0,1.1666666666666667
S-f4dc54,6.0,9.75,0.5581395348837209
S-f5efe4,9.0,10.333333333333334,0.7941176470588235
S-f5f5b3,8.0,10.0,0.7272727272727273
S-f6f1e1,9.0,10.0,0.8181818181818182
S-f7234f,7.0,10.666666666666666,0.6
S-f80ef5,14.0,9.666666666666666,1.3125
S-f81687,13.0,9.285714285714286,1.2638888888888888
S-f83141,9.0,11.5,0.72
S-f8357e,9.0,10.375,0.7912087912087912
S-f89d8c,10.0,9.9,0.9174311926605504
S-f8d74d,12.0,11.2,0.9836065573770493
S-f971ab,27.0,10.0,2.4545454545454546
S-f9b1d0,12.0,9.0,1.2
S-f9cb96,16.0,12.0,1.2307692307692308
S-f9df40,8.0,6.666666666666667,1.0434782608695652
S-f9e2ca,13.0,10.333333333333334,1.1470588235294117
S-f9ec8f,10.0,9.142857142857142,0.9859154929577465
S-fa0094,8.0,9.571428571428571,0.7567567567567568
S-fa0d9e,18.0,8.666666666666666,1.8620689655172415
S-fa7c1a,6.0,8.333333333333334,0.6428571428571428
S-fa92c5,13.0,10.75,1.1063829787234043
S-fbbd54,12.0,11.333333333333334,0.9729729729729729
S-fbee8e,7.0,9.857142857142858,0.6447368421052632
S-fc8f09,11.0,9.666666666666666,1.03125
S-fc9cc3,10.0,9.666666666666666,0.9375
S-fcbd92,11.0,9.777777777777779,1.0206185567010309
S-fcc241,2.0,9.4,0.1923076923076923
S-fcd20b,13.0,9.0,1.3
S-fdb8f1,15.0,10.75,1.2765957446808511
S-fe0bc0,6.0,7.5,0.7058823529411765
S-fe910d,6.0,7.857142857142857,0.6774193548387096
S-fedcd9,13.0,11.4,1.0483870967741935
S-fef8bf,7.0,11.0,0.5833333333333334
S-ff1b11,9.0,10.333333333333334,0.7941176470588235
S-ffb6cc,11.0,9.0,1.1
S-fffeb8,6.0,9.6,0.5660377358490566
S-001561,0.0,9.6,0.0
S-003fc0,0.0,10.75,0.0
S-006908,0.0,13.0,0.0
S-006fed,0.0,10.4,0.0
S-007e2c,0.0,9.8,0.0
S-00837c,0.0,11.25,0.0
S-00866d,0.0,12.333333333333334,0.0
S-008f3c,0.0,6.0,0.0
S-00ab51,0.0,12.25,0.0
S-00b0bc,0.0,4.0,0.0
S-00bb84,0.0,10.125,0.0
S-00dea4,0.0,12.6,0.0
S-00f31d,0.0,8.0,0.0
S-00fcc5,0.0,12.714285714285714,0.0
S-012ab9,0.0,9.142857142857142,0.0
S-012b26,0.0,10.333333333333334,0.0
S-013f5c,0.0,10.777777777777779,0.0
S-0146f6,0.0,8.666666666666666,0.0
S-016b5f,0.0,9.2,0.0
S-017e33,0.0,8.714285714285714,0.0
S-018501,0.0,10.333333333333334,0.0
S-0185ce,0.0,15.666666666666666,0.0
S-01990c,0.0,3.0,0.0
S-01ae7f,0.0,10.0,0.0
S-01afa4,0.0,11.0,0.0
S-01b2dc,0.0,8.428571428571429,0.0
S-01bbfe,0.0,9.5,0.0
S-01bbff,0.0,9.666666666666666,0.0
S-01fa46,0.0,10.833333333333334,0.0
S-020dce,0.0,7.0,0.0
S-021004,0.0,9.0,0.0
S-021985,0.0,11.2,0.0
S-022a1e,0.0,7.333333333333333,0.0
S-023f3c,0.0,10.0,0.0
S-023f5f,0.0,10.0,0.0
S-02508a,0.0,10.166666666666666,0.0
S-025bea,0.0,9.166666666666666,0.0
S-0268ba,0.0,11.0,0.0
S-027102,0.0,10.666666666666666,0.0
S-0283b5,0.0,9.4,0.0
S-028f5b,0.0,10.8,0.0
S-029065,0.0,9.0,0.0
S-02949d,0.0,11.25,0.0
S-02984e,0.0,9.0,0.0
S-029c20,0.0,9.714285714285714,0.0
S-02ab8b,0.0,10.4,0.0
S-02b3a1,0.0,9.0,0.0
S-02b754,0.0,9.857142857142858,0.0
S-02be35,0.0,11.142857142857142,0.0
S-02c3e7,0.0,9.571428571428571,0.0
S-02d46a,0.0,9.285714285714286,0.0
S-02ec76,0.0,8.666666666666666,0.0
S-0334aa,0.0,13.5,0.0
S-0337da,0.0,12.0,0.0
S-0359cf,0.0,10.333333333333334,0.0
S-036362,0.0,13.0,0.0
S-0380a3,0.0,8.25,0.0
S-0386c2,0.0,8.666666666666666,0.0
S-038c7d,0.0,8.5,0.0
S-038f6f,0.0,11.0,0.0
S-03906f,0.0,9.5,0.0
S-039a8e,0.0,10.5,0.0
S-03a939,0.0,10.5,0.0
S-03a97f,0.0,11.5,0.0
S-040422,0.0,9.0,0.0
S-040f03,0.0,9.0,0.0
S-041553,0.0,9.5,0.0
S-041624,0.0,11.8,0.0
S-0455a5,0.0,7.75,0.0
S-0459a1,0.0,9.555555555555555,0.0
S-0463f5,0.0,9.5,0.0
S-046595,0.0,9.857142857142858,0.0
S-049328,0.0,10.25,0.0
S-049667,0.0,12.0,0.0
S-04b127,0.0,12.0,0.0
S-04d260,0.0,10.75,0.0
S-04ec2f,0.0,8.666666666666666,0.0
S-04fd47,0.0,9.333333333333334,0.0
S-050a91,0.0,12.0,0.0
S-053142,0.0,10.0,0.0
S-054897,0.0,11.0,0.0
S-05553e,0.0,9.5,0.0
S-05555d,0.0,9.5,0.0
S-056775,0.0,10.833333333333334,0.0
S-056af2,0.0,11.333333333333334,0.0
S-0586ad,0.0,10.4,0.0
S-05aaef,0.0,11.125,0.0
S-05ad41,0.0,11.0,0.0
S-05b080,0.0,11.0,0.0
S-05b1b6,0.0,7.75,0.0
S-05be05,0.0,9.0,0.0
S-05ef15,0.0,8.333333333333334,0.0
S-05eff5,0.0,11.2,0.0
S-060019,0.0,10.0,0.0
S-061025,0.0,8.166666666666666,0.0
S-063586,0.0,9.75,0.0
S-0638dc,0.0,9.4,0.0
S-06447b,0.0,7.75,0.0
S-06770c,0.0,11.0,0.0
S-067edc,0.0,10.5,0.0
S-06b9f0,0.0,11.5,0.0
S-06c096,0.0,10.5,0.0
S-06e3cd,0.0,6.666666666666667,0.0
S-06e837,0.0,9.333333333333334,0.0
S-06fb6f,0.0,12.5,0.0
S-06fb77,0.0,9.75,0.0
S-070d42,0.0,10.2,0.0
S-071ade,0.0,8.333333333333334,0.0
S-073381,0.0,10.0,0.0
S-07399c,0.0,10.8,0.0
S-0756ce,0.0,9.666666666666666,0.0
S-075ffc,0.0,10.0,0.0
S-07734f,0.0,11.166666666666666,0.0
S-078e94,0.0,11.666666666666666,0.0
S-079321,0.0,8.833333333333334,0.0
S-07976e,0.0,7.6,0.0
S-07a006,0.0,10.0,0.0
S-07abdd,0.0,11.5,0.0
S-07ace5,0.0,9.25,0.0
S-07c0da,0.0,10.25,0.0
S-07c505,0.0,11.2,0.0
S-07e821,0.0,6.8,0.0
S-07f282,0.0,10.5,0.0
S-0802a4,0.0,7.666666666666667,0.0
S-081b81,0.0,13.5,0.0
S-082b15,0.0,7.5,0.0
S-084930,0.0,9.6,0.0
S-084e4f,0.0,9.428571428571429,0.0
S-085f96,0.0,10.0,0.0
S-0865f1,0.0,10.2,0.0
S-0891f1,0.0,10.714285714285714,0.0
S-089366,0.0,12.222222222222221,0.0
S-0896f4,0.0,9.25,0.0
S-089fa7,0.0,10.0,0.0
S-08a3ca,0.0,10.25,0.0
S-08a5fd,0.0,11.25,0.0
S-08c8e1,0.0,10.571428571428571,0.0
S-08e560,0.0,10.166666666666666,0.0
S-08f8d3,0.0,7.4,0.0
S-09076d,0.0,11.166666666666666,0.0
S-091a8d,0.0,6.0,0.0
S-094e82,0.0,10.4,0.0
S-095083,0.0,10.0,0.0
S-096065,0.0,9.0,0.0
S-09761d,0.0,6.666666666666667,0.0
S-09950d,0.0,9.285714285714286,0.0
S-099dbc,0.0,7.857142857142857,0.0
S-09ada1,0.0,9.0,0.0
S-09c1df,0.0,8.75,0.0
S-09cb75,0.0,10.857142857142858,0.0
S-09cdac,0.0,10.1,0.0
S-09d706,0.0,10.0,0.0
S-0a01c5,0.0,8.75,0.0
S-0a15fa,0.0,8.2,0.0
S-0a19d1,0.0,8.0,0.0
S-0a2238,0.0,13.375,0.0
S-0a3e58,0.0,11.5,0.0
S-0a59be,0.0,9.8,0.0
S-0a5cd7,0.0,11.5,0.0
S-0a70a3,0.0,9.0,0.0
S-0a7396,0.0,8.0,0.0
S-0a765d,0.0,9.0,0.0
S-0a8200,0.0,11.125,0.0
S-0a83cc,0.0,12.25,0.0
S-0a8acf,0.0,9.2,0.0
S-0a8cff,0.0,8.75,0.0
S-0a9660,0.0,8.75,0.0
S-0abd10,0.0,13.25,0.0
S-0abdec,0.0,11.666666666666666,0.0
S-0ac09f,0.0,11.75,0.0
S-0acba4,0.0,10.25,0.0
S-0adca9,0.0,11.428571428571429,0.0
S-0ae114,0.0,7.285714285714286,0.0
S-0ae33f,0.0,8.8,0.0
S-0aed9e,0.0,9.6,0.0
S-0aedf8,0.0,12.333333333333334,0.0
S-0b054a,0.0,10.333333333333334,0.0
S-0b059f,0.0,10.5,0.0
S-0b0ffa,0.0,14.0,0.0
S-0b25d7,0.0,11.25,0.0
S-0b2faf,0.0,9.25,0.0
S-0b3f0c,0.0,11.2,0.0
S-0b46b0,0.0,10.6,0.0
S-0b62cc,0.0,9.5,0.0
S-0b6899,0.0,8.0,0.0
S-0b6e58,0.0,13.0,0.0
S-0b73bd,0.0,11.5,0.0
S-0b7de7,0.0,10.25,0.0
S-0b80b4,0.0,12.333333333333334,0.0
S-0b8b0c,0.0,12.142857142857142,0.0
S-0ba1fe,0.0,9.0,0.0
S-0bccd9,0.0,10.714285714285714,0.0
S-0bd442,0.0,10.666666666666666,0.0
S-0bdf55,0.0,9.0,0.0
S-0c03b0,0.0,9.6,0.0
S-0c0ddf,0.0,8.857142857142858,0.0
S-0c4162,0.0,9.5,0.0
S-0c42bc,0.0,9.571428571428571,0.0
S-0c43c2,0.0,12.0,0.0
S-0c46bb,0.0,8.333333333333334,0.0
S-0c5771,0.0,12.166666666666666,0.0
S-0c63de,0.0,10.0,0.0
S-0c9600,0.0,11.0,0.0
S-0c9fdd,0.0,11.6,0.0
S-0cb4fe,0.0,8.75,0.0
S-0cb6ed,0.0,9.857142857142858,0.0
S-0cbce0,0.0,11.333333333333334,0.0
S-0ce88b,0.0,8.0,0.0
S-0d33fc,0.0,10.333333333333334,0.0
S-0d391c,0.0,8.25,0.0
S-0d497d,0.0,8.88888888888889,0.0
S-0d6da2,0.0,6.0,0.0
S-0d86a4,0.0,8.0,0.0
S-0d8cfd,0.0,10.666666666666666,0.0
S-0d93fe,0.0,9.571428571428571,0.0
S-0da40c,0.0,9.571428571428571,0.0
S-0da8be,0.0,9.0,0.0
S-0dd555,0.0,10.5,0.0
S-0de78a,0.0,10.2,0.0
S-0e057d,0.0,12.25,0.0
