account_id,account_name,country,signup_date,referral_source,seats,is_trial,seniority_months,signup_month,mrr_amount,nb_upgrades,days_since_last_usage,usage_trend_30d,nb_unique_features,total_tickets,nb_critical_tickets,resolution_time_hours,satisfaction_score,critical_ratio,churn_flag,ind_Cybersecurity,ind_DevTools,ind_EdTech,ind_FinTech,ind_HealthTech,plan_Basic,plan_Enterprise,plan_Pro
A-029f69,Company_129,CA,2024-03-07,event,3,False,7,5,914.875,2,212.125,0.0193106312292358,5.0,2.0,1.0,42.0,3.5,0.5,1,True,False,False,False,False,True,False,False
A-5c046d,Company_130,FR,2024-07-06,partner,93,False,5,8,9789.25,0,131.875,0.0060255755480474,5.625,1.0,0.0,13.0,3.0,0.0,0,False,False,True,False,False,True,False,False
A-fb186e,Company_131,IN,2024-10-27,organic,29,False,1,12,1923.6666666666667,0,265.3333333333333,0.0,5.333333333333333,6.0,2.0,26.166666666666668,3.8333333333333335,0.3333333333333333,0,False,False,True,False,False,True,False,False
A-ae052e,Company_132,CA,2023-09-11,other,39,False,11,11,1282.1666666666667,1,176.83333333333334,-0.1018518518518518,4.666666666666667,4.0,2.0,31.25,4.0,0.5,1,False,False,False,True,False,True,False,False
A-9f9299,Company_133,US,2023-09-02,organic,28,True,13,6,2826.866666666667,0,113.26666666666668,-0.0071966780142692,5.2,5.0,2.0,36.2,4.2,0.4,1,False,False,False,True,False,False,True,False
A-96e141,Company_134,UK,2023-08-12,partner,14,False,14,8,2209.714285714286,0,112.71428571428572,0.0158730158730158,5.0,5.0,3.0,32.8,4.2,0.6,1,False,True,False,False,False,True,False,False
A-117171,Company_135,FR,2024-09-12,organic,45,False,3,11,2403.0,0,170.6,-0.0193548387096774,3.8,6.0,2.0,32.5,3.8333333333333335,0.3333333333333333,1,False,False,False,False,True,True,False,False
A-313be3,Company_136,US,2023-11-15,partner,47,True,13,8,1727.8181818181818,1,127.8181818181818,-0.0117302052785923,4.909090909090909,4.0,3.0,22.5,4.25,0.75,1,False,False,True,False,False,False,True,False
A-671f31,Company_137,US,2024-11-24,ads,59,False,1,12,5064.166666666667,0,98.0,0.0153846153846153,3.4,7.0,5.0,33.0,4.142857142857143,0.7142857142857143,0,False,True,False,False,False,True,False,False
A-bbc346,Company_138,US,2024-08-29,partner,19,False,4,9,2547.846153846154,3,136.3846153846154,0.0020931449502878,4.538461538461538,3.0,1.0,45.333333333333336,4.333333333333333,0.3333333333333333,1,False,False,False,True,False,False,True,False
A-c16101,Company_139,IN,2024-09-06,other,7,False,3,10,1242.2,1,122.5,0.0125996810207336,5.3,4.0,4.0,28.0,4.25,1.0,1,False,False,True,False,False,True,False,False
A-50f3f7,Company_140,US,2023-12-22,partner,31,False,12,5,2938.4666666666667,0,123.33333333333331,0.0362745098039215,4.533333333333333,6.0,2.0,37.833333333333336,4.5,0.3333333333333333,0,False,False,False,False,True,True,False,False
A-7da956,Company_141,US,2024-06-02,event,13,True,6,11,913.5833333333334,1,195.5,0.0222826086956521,3.9166666666666665,3.0,1.0,32.666666666666664,4.333333333333333,0.3333333333333333,0,True,False,False,False,False,False,False,True
A-019782,Company_142,FR,2023-04-19,event,11,False,19,12,928.1111111111112,1,97.11111111111111,0.0214860469097757,5.555555555555555,2.0,2.0,10.0,3.5,1.0,0,False,True,False,False,False,False,True,False
A-df10db,Company_143,US,2023-06-06,other,2,True,16,7,1066.3636363636365,2,107.9090909090909,0.0110247569900126,5.181818181818182,2.0,0.0,68.5,3.0,0.0,1,False,True,False,False,False,False,True,False
A-3932db,Company_144,CA,2023-10-04,other,19,True,12,10,1565.2222222222222,2,62.66666666666666,0.0976410769359006,4.888888888888889,6.0,3.0,41.0,4.166666666666667,0.5,0,False,False,False,False,True,False,False,True
A-4f18f0,Company_145,CA,2024-04-21,other,24,True,8,4,2522.0,0,204.66666666666663,0.0097222222222222,4.583333333333333,5.0,2.0,39.2,4.0,0.4,1,False,True,False,False,False,False,False,True
A-4c6f11,Company_146,CA,2023-11-27,organic,24,True,9,8,1517.2,0,91.8,-0.0035714285714285,4.6,3.0,3.0,44.66666666666666,4.333333333333333,1.0,1,False,False,False,True,False,False,False,True
A-8ae05d,Company_147,IN,2024-04-06,other,86,False,7,7,3747.142857142857,0,206.0,0.0368663594470046,2.7142857142857144,1.0,1.0,47.0,4.0,1.0,1,False,False,False,True,False,False,True,False
A-b78bf8,Company_148,US,2024-11-15,event,33,False,1,12,2802.875,1,134.375,0.0364130434782608,4.875,5.0,3.0,24.2,4.2,0.6,1,False,True,False,False,False,False,False,True
A-eafc6e,Company_149,US,2023-07-06,partner,27,False,17,9,2318.428571428572,0,179.85714285714286,0.0,4.285714285714286,1.0,0.0,64.0,4.0,0.0,1,False,True,False,False,False,False,False,True
A-37f969,Company_150,IN,2023-10-14,partner,30,False,14,10,2869.875,2,227.625,0.0430057230904688,3.875,5.0,2.0,22.2,3.8,0.4,1,False,False,False,False,True,False,True,False
A-10b8f2,Company_151,DE,2023-01-11,organic,47,True,23,6,2559.9166666666665,1,141.16666666666666,-0.0354030501089324,4.416666666666667,3.0,1.0,46.333333333333336,4.333333333333333,0.3333333333333333,1,False,False,False,False,True,True,False,False
A-439b2f,Company_152,US,2024-02-21,ads,1,False,9,4,299.3333333333333,1,235.5,0.0571095571095571,2.833333333333333,3.0,2.0,18.33333333333333,4.0,0.6666666666666666,1,False,True,False,False,False,False,True,False
A-544d0a,Company_153,US,2024-05-02,organic,2,True,7,7,1849.2,1,114.55555555555556,-0.0267462584535755,4.666666666666667,2.0,1.0,38.5,4.0,0.5,0,False,True,False,False,False,True,False,False
A-ba6516,Company_154,US,2023-10-29,ads,27,False,11,1,2183.0,1,151.0,0.0143229166666666,4.75,6.0,1.0,31.5,4.0,0.1666666666666666,1,False,False,False,True,False,False,False,True
A-712426,Company_155,US,2024-11-10,other,9,False,1,11,746.4666666666667,2,145.0,0.010204081632653,4.5,6.0,2.0,37.333333333333336,4.333333333333333,0.3333333333333333,1,False,False,False,False,True,False,True,False
A-038089,Company_156,FR,2023-12-19,other,5,False,6,6,701.3333333333334,0,86.33333333333333,0.0,6.0,6.0,2.0,30.166666666666668,3.8333333333333335,0.3333333333333333,1,False,True,False,False,False,False,False,True
A-afa505,Company_157,US,2023-12-27,partner,70,True,11,6,7334.444444444444,2,87.33333333333333,-0.0547281515517476,5.555555555555555,4.0,2.0,37.25,3.5,0.5,1,False,True,False,False,False,True,False,False
A-d5a319,Company_158,US,2023-05-04,other,15,False,18,7,3153.9166666666665,3,121.33333333333331,-0.0352444321163613,4.583333333333333,1.0,0.0,17.0,4.0,0.0,0,False,False,False,True,False,False,True,False
A-f97b9a,Company_159,US,2023-07-09,event,16,False,15,11,2166.6363636363635,1,97.27272727272728,-0.0226783968719452,4.636363636363637,7.0,3.0,31.714285714285715,3.857142857142857,0.4285714285714285,0,False,False,False,True,False,False,False,True
A-2f6a32,Company_160,US,2024-08-26,organic,19,False,3,11,683.0,1,120.27272727272728,-0.0238081512653484,5.818181818181818,2.0,0.0,41.0,3.5,0.0,0,False,False,False,False,True,True,False,False
A-856b1e,Company_161,US,2023-10-31,partner,19,False,14,12,1053.5,1,176.16666666666666,-0.0303030303030302,3.6666666666666665,5.0,0.0,36.0,4.0,0.0,0,False,False,False,True,False,True,False,False
A-17939a,Company_162,US,2024-12-26,organic,1,False,0,12,879.0,0,212.0909090909091,0.0465116279069767,4.181818181818182,7.0,5.0,38.0,4.285714285714286,0.7142857142857143,0,False,False,False,False,True,True,False,False
A-d27f50,Company_163,UK,2024-07-20,ads,44,False,5,8,3734.5833333333335,1,199.83333333333331,-0.0760752688172043,4.083333333333333,4.0,2.0,37.5,3.75,0.5,0,True,False,False,False,False,False,True,False
A-e36807,Company_164,AU,2024-05-17,other,6,False,7,9,1256.9,0,155.2,-0.0009589451603236,4.7,2.0,1.0,41.0,4.5,0.5,0,False,False,True,False,False,False,False,True
A-ff79f2,Company_165,US,2024-04-25,ads,8,False,7,12,3097.0,2,129.55555555555554,0.0,4.333333333333333,2.0,0.0,50.0,4.0,0.0,0,False,True,False,False,False,True,False,False
A-5b1bcd,Company_166,US,2023-09-16,organic,73,False,15,3,8886.533333333333,3,80.4,-0.0197484276729559,5.266666666666667,4.0,3.0,43.25,4.25,0.75,1,False,True,False,False,False,False,False,True
A-71615e,Company_167,US,2024-05-18,organic,15,False,6,10,3131.769230769231,3,131.84615384615384,-0.0182511505588428,4.615384615384615,1.0,0.0,49.0,4.0,0.0,1,False,False,True,False,False,True,False,False
A-794a0b,Company_168,DE,2023-06-02,organic,23,False,17,6,1510.7142857142858,0,76.85714285714286,-0.0493506493506493,5.285714285714286,0.0,0.0,0.0,0.0,0.0,1,False,False,False,False,True,True,False,False
A-86902e,Company_169,IN,2023-05-02,other,34,False,17,7,3604.1,2,70.2,0.0103785103785103,6.1,9.0,4.0,40.888888888888886,3.7777777777777777,0.4444444444444444,1,False,False,False,False,True,False,True,False
A-0532a9,Company_170,IN,2024-09-25,event,19,False,3,11,1516.1,4,107.4,-0.0512285012285012,5.2,8.0,1.0,30.75,3.875,0.125,1,False,False,False,True,False,False,False,True
A-9779ad,Company_171,AU,2024-03-29,event,40,True,8,8,5168.0,0,169.0,0.0025641025641025,4.1,3.0,2.0,20.666666666666668,4.333333333333333,0.6666666666666666,1,True,False,False,False,False,False,False,True
A-f45426,Company_172,US,2024-08-05,organic,9,False,4,11,1571.7272727272727,0,72.54545454545455,-0.029367983223536,5.2727272727272725,3.0,2.0,17.0,4.0,0.6666666666666666,1,False,False,False,False,True,True,False,False
A-c1e51e,Company_173,US,2024-10-02,organic,3,False,2,11,2390.5,1,149.2,-0.0729166666666666,4.7,5.0,5.0,40.0,3.2,1.0,1,False,False,False,True,False,True,False,False
A-fa3095,Company_174,US,2023-09-03,ads,70,False,15,7,5769.166666666667,0,193.33333333333331,-0.0215976486642523,4.666666666666667,5.0,3.0,49.2,4.4,0.6,1,False,False,False,True,False,True,False,False
A-ad64c6,Company_175,UK,2024-02-23,event,12,False,9,6,2451.333333333333,0,182.0,0.0,3.4,4.0,2.0,34.0,4.25,0.5,1,False,True,False,False,False,False,False,True
A-39b19f,Company_176,US,2023-02-03,partner,1,False,22,2,1930.636363636364,1,198.54545454545453,0.0,4.636363636363637,6.0,3.0,47.833333333333336,4.166666666666667,0.5,1,False,False,False,True,False,False,True,False
A-56962b,Company_177,UK,2024-04-09,partner,163,False,7,8,5611.714285714285,1,144.28571428571428,0.0,4.0,4.0,1.0,37.5,3.75,0.25,1,False,False,True,False,False,False,True,False
A-e60f9d,Company_178,US,2024-08-26,other,29,False,3,11,3387.8,0,183.66666666666663,0.0,3.8,2.0,2.0,70.5,4.0,1.0,0,False,False,False,True,False,True,False,False
A-88c6ca,Company_179,DE,2024-10-25,ads,5,False,2,12,921.2857142857144,0,96.14285714285714,-0.0448486859636685,5.571428571428571,1.0,1.0,56.0,4.0,1.0,0,False,False,False,True,False,True,False,False
A-158f4e,Company_180,IN,2023-03-03,other,61,False,19,2,3654.9166666666665,0,248.33333333333331,0.0,4.0,5.0,3.0,27.6,4.2,0.6,1,False,False,False,True,False,False,True,False
A-5b051a,Company_181,US,2024-08-05,event,22,False,3,9,583.0,0,225.25,0.0943049601959583,3.75,1.0,1.0,2.0,3.0,1.0,0,True,False,False,False,False,False,True,False
A-296d7c,Company_182,DE,2023-11-08,other,2,False,11,8,284.1428571428572,0,238.42857142857144,0.0,4.428571428571429,5.0,2.0,50.4,3.8,0.4,1,False,True,False,False,False,False,True,False
A-1619f8,Company_183,US,2024-05-20,organic,29,False,6,11,2827.1428571428573,1,76.28571428571429,-0.02145501246506,5.428571428571429,3.0,1.0,42.0,4.333333333333333,0.3333333333333333,1,False,True,False,False,False,False,False,True
A-a1b80b,Company_184,US,2023-11-27,organic,16,False,9,8,2161.8125,3,98.25,0.0449113413091136,4.125,4.0,1.0,41.0,4.0,0.25,1,False,False,False,False,True,True,False,False
A-139c3b,Company_185,US,2024-11-21,organic,10,True,1,12,1128.375,1,73.5,-0.0260695187165775,4.875,9.0,4.0,28.444444444444443,4.222222222222222,0.4444444444444444,0,False,False,False,False,True,False,True,False
A-702032,Company_186,US,2023-10-03,ads,28,False,8,11,1423.3333333333333,1,140.33333333333334,-0.0333333333333333,4.0,4.0,1.0,26.0,3.5,0.25,1,False,False,False,False,True,False,False,True
A-7a0d69,Company_187,DE,2024-06-15,ads,4,True,5,9,942.0,2,85.27272727272727,-0.0065876725419835,5.181818181818182,2.0,2.0,29.0,4.5,1.0,1,False,True,False,False,False,False,True,False
A-22d9d2,Company_188,FR,2024-03-22,event,8,False,9,6,1339.0,2,125.07142857142856,-0.0183274669255977,4.928571428571429,6.0,4.0,16.0,4.0,0.6666666666666666,1,False,True,False,False,False,False,False,True
A-b9eed8,Company_189,US,2024-02-23,organic,11,False,9,8,1507.0,0,115.8181818181818,0.0050190088708063,5.2727272727272725,5.0,2.0,29.2,3.8,0.4,1,True,False,False,False,False,True,False,False
A-dfbd31,Company_190,UK,2023-12-04,partner,14,False,12,11,1791.357142857143,1,144.64285714285714,0.0031055900621117,3.7142857142857135,6.0,3.0,29.666666666666668,4.166666666666667,0.5,1,False,True,False,False,False,False,True,False
A-8e47ca,Company_191,US,2024-02-15,organic,19,False,10,3,3124.4444444444443,1,192.33333333333331,-0.037037037037037,4.666666666666667,5.0,3.0,33.4,4.0,0.6,1,False,False,False,False,True,False,False,True
A-4437e4,Company_192,US,2023-09-16,event,3,False,13,2,1114.4375,4,178.125,0.0155605349267321,4.875,6.0,3.0,34.666666666666664,3.6666666666666665,0.5,1,True,False,False,False,False,False,True,False
A-779e4e,Company_193,US,2023-01-02,organic,5,False,24,11,2808.1,2,181.9,0.0043478260869565,4.2,5.0,4.0,26.6,4.0,0.8,0,False,False,False,False,True,True,False,False
A-53f4e3,Company_194,UK,2024-06-14,event,13,False,6,9,1507.2,0,148.1,-0.055910531220876,4.2,5.0,5.0,28.6,4.0,1.0,1,True,False,False,False,False,False,True,False
A-692f18,Company_195,US,2024-03-28,other,5,True,9,9,1797.0588235294117,2,102.29411764705884,-0.0130932124354303,4.823529411764706,2.0,1.0,37.5,4.5,0.5,1,False,False,True,False,False,True,False,False
A-13466a,Company_196,AU,2023-10-22,event,2,False,13,11,2223.833333333333,0,135.33333333333334,0.0526315789473684,3.5,3.0,2.0,32.333333333333336,4.333333333333333,0.6666666666666666,1,False,True,False,False,False,True,False,False
A-1986ca,Company_197,IN,2023-01-30,ads,20,False,18,1,3951.571428571429,1,168.28571428571428,0.0,4.857142857142857,7.0,5.0,36.57142857142857,3.571428571428572,0.7142857142857143,0,False,False,False,False,True,False,False,True
A-0cc442,Company_198,US,2024-07-18,organic,45,False,5,9,4764.2307692307695,3,133.0,0.0334217506631299,5.6923076923076925,3.0,1.0,37.0,3.6666666666666665,0.3333333333333333,1,False,False,True,False,False,True,False,False
A-c608c8,Company_199,DE,2023-04-27,ads,3,False,18,3,1189.25,1,118.125,-0.0091911764705882,5.375,2.0,0.0,59.0,3.5,0.0,1,False,True,False,False,False,False,False,True
A-3be56b,Company_200,IN,2023-10-26,event,3,False,13,8,1420.0,1,117.83333333333331,0.0684491978609625,4.25,4.0,0.0,40.25,3.5,0.0,1,False,False,False,False,True,False,False,True
A-354f12,Company_201,US,2024-04-28,ads,1,True,7,8,2222.25,0,41.0,-0.1690573770491803,3.75,2.0,0.0,56.5,4.0,0.0,1,False,False,False,True,False,False,False,True
A-68f37c,Company_202,US,2023-07-15,ads,4,False,17,8,2108.75,3,216.25,-0.0385057471264367,4.916666666666667,5.0,2.0,20.2,4.0,0.4,1,False,False,False,False,True,True,False,False
A-aa9511,Company_203,US,2023-10-10,other,23,True,14,2,3918.733333333333,0,126.0,0.00741042685731,4.066666666666666,2.0,2.0,56.5,4.0,1.0,1,False,True,False,False,False,False,False,True
A-af0cd2,Company_204,IN,2023-01-03,other,19,True,23,5,587.2727272727273,1,77.36363636363636,0.0031685496358318,5.545454545454546,3.0,1.0,54.333333333333336,4.0,0.3333333333333333,1,True,False,False,False,False,False,True,False
A-bd4513,Company_205,AU,2024-11-06,event,50,True,1,12,4350.333333333333,2,114.58333333333331,0.0,4.083333333333333,3.0,1.0,42.0,4.666666666666667,0.3333333333333333,1,False,True,False,False,False,False,True,False
A-c222ab,Company_206,US,2024-05-10,other,32,False,4,8,2665.1428571428573,1,74.0,0.0034013605442176,6.0,4.0,2.0,39.0,4.25,0.5,1,True,False,False,False,False,False,False,True
A-34d880,Company_207,AU,2024-04-11,ads,4,False,8,7,2329.333333333333,0,127.33333333333331,0.0493827160493827,4.888888888888889,5.0,1.0,52.2,3.0,0.2,1,True,False,False,False,False,False,True,False
A-508199,Company_208,AU,2024-01-28,event,19,False,11,4,1687.2,0,189.0,0.0,4.2,3.0,1.0,50.66666666666666,3.6666666666666665,0.3333333333333333,0,False,False,False,True,False,True,False,False
A-f03140,Company_209,IN,2023-11-22,event,27,True,12,2,2107.5,1,124.2,-0.0047065044949762,5.5,7.0,3.0,36.0,3.857142857142857,0.4285714285714285,1,False,True,False,False,False,False,False,True
A-410e86,Company_210,US,2024-11-10,organic,24,False,1,12,2280.0,0,128.85714285714286,0.0142857142857143,3.857142857142857,5.0,1.0,42.6,3.8,0.2,0,False,False,False,True,False,True,False,False
A-fa2041,Company_211,US,2024-05-29,organic,15,True,6,8,1742.9166666666667,0,103.5,0.0936690658912881,4.583333333333333,1.0,0.0,16.0,3.0,0.0,1,False,False,False,False,True,False,False,True
A-de58ca,Company_212,DE,2023-04-13,organic,15,False,20,7,2173.181818181818,0,220.0909090909091,0.0259740259740259,4.2727272727272725,5.0,1.0,30.6,3.6,0.2,0,False,False,False,False,True,False,True,False
A-05d3b3,Company_213,AU,2023-05-28,ads,9,True,17,8,970.0,0,144.92307692307693,-0.0609467455621301,4.6923076923076925,6.0,3.0,31.5,4.166666666666667,0.5,1,False,True,False,False,False,True,False,False
A-249769,Company_214,US,2024-04-25,event,4,False,6,9,1209.0,0,100.15384615384616,0.0240835376240481,5.0,2.0,1.0,39.5,4.0,0.5,1,True,False,False,False,False,False,True,False
A-e43bf7,Company_215,AU,2023-03-24,other,44,False,19,1,6666.571428571428,3,163.42857142857142,-0.0038610038610038,5.571428571428571,5.0,2.0,27.4,4.0,0.4,1,True,False,False,False,False,False,False,True
A-eb2fdc,Company_216,AU,2023-11-21,organic,31,False,10,2,2664.0,0,164.0,0.0,4.333333333333333,5.0,0.0,33.6,4.4,0.0,1,False,True,False,False,False,False,True,False
A-e1462e,Company_217,UK,2023-03-12,partner,15,False,21,7,1718.571428571429,1,134.14285714285714,0.0,4.857142857142857,2.0,2.0,39.5,3.5,1.0,1,False,False,False,True,False,True,False,False
A-cab532,Company_218,FR,2023-04-03,organic,11,True,20,11,1339.2,2,134.86666666666667,-0.0294456033004218,6.066666666666666,1.0,0.0,32.0,4.0,0.0,1,False,True,False,False,False,False,False,True
A-9123ac,Company_219,DE,2023-06-20,organic,9,False,14,6,2107.285714285714,0,134.14285714285714,0.102788720713249,5.142857142857143,6.0,3.0,38.833333333333336,4.166666666666667,0.5,1,True,False,False,False,False,False,False,True
A-6e08f3,Company_220,US,2023-02-27,event,8,False,17,12,1819.0,1,143.7,-0.0529787234042553,4.3,2.0,1.0,36.5,3.5,0.5,1,True,False,False,False,False,True,False,False
A-d922bf,Company_221,US,2023-09-08,ads,5,True,14,8,2444.8571428571427,0,178.14285714285714,-0.1274568804689286,5.142857142857143,7.0,2.0,39.142857142857146,3.7142857142857135,0.2857142857142857,1,False,False,False,False,True,True,False,False
A-8ed5dd,Company_222,UK,2023-06-29,event,5,False,17,11,996.3333333333334,3,161.36363636363637,0.0067073901065995,4.636363636363637,6.0,4.0,29.0,3.8333333333333335,0.6666666666666666,1,False,False,True,False,False,False,True,False
A-7c6b6b,Company_223,US,2024-11-30,other,6,False,0,12,688.2857142857143,0,159.0,-0.0138248847926267,5.0,5.0,2.0,52.2,4.2,0.4,1,False,False,False,True,False,True,False,False
A-3c1a3f,Company_224,UK,2023-08-26,event,1,False,16,12,1242.4166666666667,0,198.58333333333331,-0.0015151515151515,4.0,4.0,1.0,33.25,3.75,0.25,0,False,True,False,False,False,False,False,True
A-b48f73,Company_225,AU,2024-11-13,event,80,True,1,11,4045.714285714286,0,200.42857142857144,0.0,5.571428571428571,3.0,2.0,28.666666666666668,4.0,0.6666666666666666,0,False,False,True,False,False,False,False,True
A-76fa4d,Company_226,US,2024-11-24,event,69,False,1,12,8812.285714285714,0,122.28571428571428,-0.0039682539682539,4.857142857142857,5.0,3.0,33.4,4.4,0.6,1,False,False,False,False,True,False,False,True
A-b2af2e,Company_227,UK,2024-08-24,event,5,False,4,12,778.0,0,219.5,0.0,4.0,2.0,0.0,39.5,4.0,0.0,1,True,False,False,False,False,False,True,False
A-9bfc9f,Company_228,CA,2023-09-14,ads,53,False,15,3,1704.6666666666667,3,215.44444444444449,-0.0462962962962963,3.555555555555556,6.0,3.0,35.333333333333336,3.6666666666666665,0.5,0,False,True,False,False,False,False,False,True
A-4ae22a,Company_229,US,2024-05-09,other,6,False,7,9,1347.428571428571,0,175.14285714285714,-0.0064935064935064,4.714285714285714,3.0,1.0,14.333333333333334,3.6666666666666665,0.3333333333333333,1,False,False,True,False,False,False,False,True
A-fda07f,Company_230,FR,2024-08-11,partner,7,False,4,11,2368.1666666666665,4,152.5,0.0782783326700047,5.083333333333333,5.0,3.0,17.8,4.0,0.6,1,True,False,False,False,False,True,False,False
A-de24d5,Company_231,US,2024-11-05,other,5,True,1,12,1640.5384615384614,0,197.84615384615384,0.0,3.769230769230769,7.0,3.0,43.142857142857146,3.7142857142857135,0.4285714285714285,0,False,True,False,False,False,False,True,False
A-977ca0,Company_232,IN,2023-02-20,partner,6,False,22,4,1816.25,1,125.125,0.0122566831965344,4.75,3.0,2.0,64.0,4.0,0.6666666666666666,0,False,False,False,False,True,True,False,False
A-ab438f,Company_233,US,2024-09-13,ads,13,False,2,10,2044.75,1,179.625,-0.0375,4.375,2.0,2.0,33.5,3.5,1.0,1,True,False,False,False,False,False,True,False
A-e89151,Company_234,UK,2023-09-14,organic,8,True,13,4,2414.8888888888887,3,118.88888888888889,0.0183930115624104,5.888888888888889,2.0,0.0,41.5,4.5,0.0,0,False,False,False,True,False,False,False,True
A-40906c,Company_235,US,2024-03-27,ads,92,False,7,6,5167.666666666667,0,144.25,-0.0211045041101221,5.083333333333333,5.0,1.0,29.2,3.8,0.2,0,False,False,True,False,False,True,False,False
A-81edc3,Company_236,IN,2023-10-30,ads,5,False,14,1,1460.3333333333333,2,93.58333333333331,0.1041672689901599,5.833333333333333,3.0,3.0,52.66666666666666,4.0,1.0,1,True,False,False,False,False,True,False,False
A-328bd0,Company_237,AU,2023-05-16,partner,18,False,16,2,1229.1538461538462,1,188.15384615384616,-0.0039190369379048,4.384615384615385,5.0,2.0,46.0,3.8,0.4,0,False,False,False,False,True,False,True,False
A-b3fe05,Company_238,CA,2024-05-28,partner,8,False,6,11,2721.555555555556,0,138.88888888888889,-0.0222222222222222,4.555555555555555,4.0,4.0,48.25,3.5,1.0,0,True,False,False,False,False,False,False,True
A-09540c,Company_239,CA,2023-10-30,event,67,True,8,11,3953.0,1,150.5,0.0507246376811594,4.166666666666667,2.0,1.0,28.0,4.5,0.5,1,True,False,False,False,False,True,False,False
A-e693b6,Company_240,AU,2023-05-25,event,55,False,17,9,2846.25,1,146.41666666666666,-0.0367083039582542,4.75,1.0,1.0,1.0,3.0,1.0,1,False,False,False,True,False,False,True,False
A-2446e3,Company_241,IN,2024-01-10,organic,27,False,11,7,3448.285714285714,1,83.57142857142857,0.0812324929971989,6.428571428571429,3.0,1.0,28.666666666666668,4.0,0.3333333333333333,1,False,False,True,False,False,False,False,True
A-241e75,Company_242,US,2024-07-03,partner,3,False,5,8,718.8,0,98.8,-0.0472727272727272,5.0,4.0,1.0,31.5,4.25,0.25,1,False,False,True,False,False,False,True,False
A-922109,Company_243,US,2024-01-26,ads,3,False,9,7,1086.0,0,136.07692307692307,0.0194060289337837,5.6923076923076925,3.0,1.0,25.33333333333333,3.6666666666666665,0.3333333333333333,1,True,False,False,False,False,False,False,True
A-ff3c73,Company_244,AU,2023-01-26,other,21,False,21,4,481.6666666666667,1,97.77777777777776,0.0691524430444656,4.444444444444445,2.0,1.0,35.5,3.5,0.5,1,False,False,False,False,True,False,False,True
A-8b0451,Company_245,UK,2024-09-16,event,41,False,3,10,3170.9,0,142.9,-0.0691562313655337,5.7,7.0,5.0,26.571428571428573,3.7142857142857135,0.7142857142857143,1,False,False,False,True,False,False,True,False
A-331424,Company_246,US,2023-11-06,organic,11,False,12,5,1129.3333333333333,0,220.0,-0.0211640211640211,3.333333333333333,2.0,0.0,24.5,4.0,0.0,1,False,True,False,False,False,True,False,False
A-51ec1b,Company_247,US,2023-11-08,ads,7,False,10,11,1847.8333333333333,3,125.0,0.0,4.666666666666667,3.0,1.0,52.333333333333336,4.666666666666667,0.3333333333333333,1,False,True,False,False,False,False,True,False
A-bcf664,Company_248,US,2023-05-19,other,5,False,18,10,1056.0,0,137.07692307692307,-0.004524886877828,4.076923076923077,5.0,4.0,36.0,4.0,0.8,1,False,True,False,False,False,False,False,True
A-90a8c8,Company_249,AU,2024-08-24,organic,15,False,4,9,3787.714285714286,2,83.0,-0.0510010822510822,5.571428571428571,4.0,2.0,45.0,3.25,0.5,1,False,False,False,True,False,False,False,True
A-86cdb4,Company_250,DE,2024-09-22,partner,2,False,2,10,394.55555555555554,0,54.11111111111112,0.0572811617587737,5.0,5.0,4.0,26.4,4.2,0.8,0,False,True,False,False,False,True,False,False
A-4bfa33,Company_251,US,2024-12-07,event,8,True,0,12,800.8571428571429,0,82.57142857142857,0.1187432867883995,4.857142857142857,4.0,3.0,16.5,3.75,0.75,1,True,False,False,False,False,True,False,False
A-dbc825,Company_252,FR,2024-01-07,partner,19,False,11,4,2650.25,2,149.75,0.0353320592451027,4.1875,6.0,3.0,49.5,4.0,0.5,1,False,False,True,False,False,False,True,False
A-c70870,Company_253,US,2024-10-22,partner,31,False,1,12,3271.1428571428573,2,96.28571428571428,-0.1297577276524645,4.571428571428571,5.0,1.0,35.6,4.0,0.2,1,True,False,False,False,False,True,False,False
A-7c4956,Company_254,US,2023-05-06,ads,5,False,19,8,426.125,0,77.625,0.059931506849315,5.25,3.0,2.0,13.666666666666666,4.0,0.6666666666666666,0,False,True,False,False,False,False,True,False
A-0651a4,Company_255,FR,2024-10-16,organic,16,False,2,12,2970.9333333333334,0,125.2,0.0022510822510822,4.533333333333333,4.0,4.0,29.25,4.0,1.0,1,False,False,False,False,True,False,False,True
A-3ce5b8,Company_256,IN,2023-09-07,ads,8,False,12,9,1850.0,0,87.22222222222223,-0.022633744855967,4.666666666666667,10.0,6.0,42.5,3.8,0.6,1,False,False,False,True,False,True,False,False
A-bd4708,Company_257,US,2024-07-21,ads,37,True,5,12,2998.076923076923,1,105.07692307692308,-0.0574505001020616,4.769230769230769,4.0,2.0,24.0,3.75,0.5,0,False,False,False,True,False,False,False,True
A-993085,Company_258,US,2023-06-01,ads,31,True,17,9,3230.4,2,158.33333333333334,-0.0487460100319197,4.533333333333333,4.0,1.0,46.5,3.75,0.25,1,False,False,False,False,True,True,False,False
A-92a3af,Company_259,IN,2024-07-07,organic,25,False,5,9,3139.818181818182,0,83.0909090909091,0.007451564828614,5.727272727272728,4.0,1.0,57.5,4.0,0.25,0,True,False,False,False,False,False,True,False
A-151c9a,Company_260,US,2023-01-27,ads,23,False,20,5,2850.0,0,61.8,0.0244524093986459,6.8,2.0,1.0,31.0,3.5,0.5,1,False,False,False,True,False,False,True,False
